334	2017-03-27 16:37:57.35-07	757	div	3		41	1
335	2017-03-27 17:01:01.354-07	759	div	3		41	1
336	2017-03-27 17:01:26.832-07	758	div	3		41	1
337	2017-03-27 17:02:05.453-07	769	div	3		41	1
338	2017-03-27 17:02:34.049-07	760	div	3		41	1
339	2017-03-27 17:14:08.22-07	30	“The Greatest of Them All” Photography Exhibit	2	Changed featured_image and tags. Article: '“The Greatest of Them All” Photography Exhibit' ('EN' translation)	56	1
340	2017-03-27 17:27:23.019-07	32	Artist Interview: RALER	2	Changed featured_image and tags. Article: 'Artist Interview: RALER' ('EN' translation)	56	1
341	2017-03-27 17:27:46.438-07	32	Artist Interview: RALER	2	Changed tags. Article: 'Artist Interview: RALER' ('EN' translation)	56	1
342	2017-03-27 17:38:28.407-07	13	Nsub Magazine Feature	2	Changed tags and app_config. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
343	2017-03-27 17:39:33.786-07	13	Nsub Magazine Feature	2	Changed tags. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
344	2017-03-27 17:40:38.79-07	13	Nsub Magazine Feature	2	Changed is_published, is_featured and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
345	2017-03-27 17:41:31.359-07	13	Nsub Magazine Feature	2	Changed is_published, is_featured and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
346	2017-03-27 17:42:52.242-07	13	Nsub Magazine Feature	2	Changed publishing_date and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
347	2017-03-27 17:43:35.285-07	33	Nsub Magazine Feature	2	Changed is_published, is_featured, featured_image and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
348	2017-03-27 18:07:45.643-07	739	div	3		41	1
349	2017-03-27 19:00:20.767-07	780	div	3		41	1
350	2017-03-27 19:56:57.464-07	746	div	3		41	1
351	2017-03-27 20:14:27.606-07	787	div	3		41	1
352	2017-03-27 20:16:22.404-07	790	div	3		41	1
353	2017-03-27 20:26:57.616-07	792	Style: Standard, Engine: Fade, Timeout: 5000, Duration: 300, Shuffle Slides: False	3		70	1
354	2017-03-27 20:33:42.603-07	789	div	3		41	1
355	2017-03-27 20:35:16.765-07	794	collette-bw-red-4-43.jpg	3		32	1
356	2017-03-27 20:35:37.817-07	791	div	3		41	1
357	2017-03-27 21:30:55.146-07	795	div	3		41	1
358	2017-03-27 21:31:59.595-07	796	div	3		41	1
359	2017-03-27 21:35:44.611-07	797	div	3		41	1
360	2017-03-27 21:37:47.58-07	725	div	3		41	1
361	2017-03-27 22:02:26.956-07	800	div	3		41	1
362	2017-03-27 22:12:31.356-07	807	collette.jpg	3		32	1
363	2017-03-27 22:16:07.613-07	806	div	3		41	1
364	2017-03-27 22:44:19.815-07	812	div	3		41	1
365	2017-03-27 23:07:01.587-07	811	div	3		41	1
366	2017-03-27 23:14:48.428-07	810	div	3		41	1
367	2017-03-27 23:49:33.348-07	798	div	3		41	1
368	2017-03-28 00:18:30.313-07	815	div	3		41	1
369	2017-03-28 07:38:00.954-07	37	Dela Moontribe Interview	2	Changed author, is_published, is_featured, featured_image and tags. Article: 'Dela Moontribe Interview' ('EN' translation)	56	1
370	2017-03-28 07:42:09.376-07	5	delamoon tribe	1	Added.	39	1
371	2017-03-28 07:45:18.319-07	6	delamoon tribe live may	1	Added.	39	1
372	2017-03-28 07:49:21.381-07	38	Gerra and Stone	2	Changed is_published, is_featured, featured_image and tags. Article: 'Gerra and Stone' ('EN' translation)	56	1
373	2017-03-28 07:53:57.405-07	7	gs	1	Added.	39	1
374	2017-03-28 07:56:29.342-07	8	gsdt	1	Added.	39	1
375	2017-03-28 07:57:43.579-07	8	gsdt	2	Changed html.	39	1
376	2017-03-28 08:00:36.772-07	26	Redeyes Interview and Guest mix	2	Changed tags and app_config. Article: 'Redeyes Interview and Guest mix' ('EN' translation)	56	1
377	2017-03-28 08:01:22.627-07	26	Redeyes Interview and Guest mix	2	Changed is_published, is_featured and tags. Article: 'Redeyes Interview and Guest mix' ('EN' translation)	56	1
378	2017-03-28 08:01:23.322-07	26	Redeyes Interview and Guest mix	2	Changed tags. Article: 'Redeyes Interview and Guest mix' ('EN' translation)	56	1
379	2017-03-28 08:02:03.904-07	26	Redeyes Interview and Guest mix	2	Changed is_published, is_featured and tags. Article: 'Redeyes Interview and Guest mix' ('EN' translation)	56	1
380	2017-03-28 08:03:30.358-07	26	Redeyes Interview and Guest mix	2	Changed publishing_date and tags. Article: 'Redeyes Interview and Guest mix' ('EN' translation)	56	1
381	2017-03-28 08:04:18.955-07	21	Outlook 2015 Review	2	Changed author, publishing_date and tags. Article: 'Outlook 2015 Review' ('EN' translation)	56	1
382	2017-03-28 08:12:02.194-07	36	Subeatz Ibiza 2015 Review	2	Changed author, featured_image and tags. Article: 'Subeatz Ibiza 2015 Review' ('EN' translation)	56	1
383	2017-03-28 08:16:39.947-07	36	Subeatz Ibiza 2015 Review	2	Changed author, publishing_date, tags and app_config. Article: 'Subeatz Ibiza 2015 Review' ('EN' translation)	56	1
384	2017-03-28 08:19:02.768-07	27	Rainforest Interview + Guest Mix	2	Changed author, publishing_date, tags and app_config. Article: 'Rainforest Interview + Guest Mix' ('EN' translation)	56	1
385	2017-03-28 08:22:13.952-07	28	Intrigue 13 Year Anniversary Collection	2	Changed tags and app_config. Article: 'Intrigue 13 Year Anniversary Collection' ('EN' translation)	56	1
386	2017-03-28 08:24:04.788-07	28	Intrigue 13 Year Anniversary Collection	2	Changed publishing_date and tags. Article: 'Intrigue 13 Year Anniversary Collection' ('EN' translation)	56	1
387	2017-03-29 18:05:10.265-07	820	collette.jpg	3		32	1
388	2017-03-30 19:09:58.395-07	35	Restistance L.A.	2	Changed lead_in and tags. Article: 'Restistance L.A.' ('EN' translation)	56	1
389	2017-03-30 19:11:42.325-07	35	Restistance L.A.	2	Changed lead_in and tags. Article: 'Restistance L.A.' ('EN' translation)	56	1
390	2017-03-30 19:14:40.811-07	35	Restistance L.A.	2	Changed lead_in and tags. Article: 'Restistance L.A.' ('EN' translation)	56	1
391	2017-03-30 19:17:06.117-07	35	Restistance L.A.	2	Changed lead_in and tags. Article: 'Restistance L.A.' ('EN' translation)	56	1
392	2017-03-31 00:28:42.684-07	726	Top Stories	3		3	1
393	2017-03-31 00:35:38.985-07	818	div	3		41	1
394	2017-03-31 00:36:00.463-07	821	div	3		41	1
395	2017-03-31 15:00:41.954-07	813	div	3		41	1
396	2017-03-31 16:39:14.029-07	842	hr	3		41	1
397	2017-03-31 17:20:36.351-07	845	aldryn_newsblog_graffiti latest articles: 1	3		62	1
398	2017-03-31 17:31:21.914-07	847	The Latest	3		3	1
399	2017-03-31 17:31:57.099-07	846	Top Stories	3		3	1
400	2017-03-31 17:34:02.593-07	34	Collette Warren Spotlight	2	Changed lead_in and tags. Article: 'Collette Warren Spotlight' ('EN' translation)	56	1
401	2017-03-31 17:39:55.778-07	34	Collette Warren Spotlight	2	Changed lead_in and tags. Article: 'Collette Warren Spotlight' ('EN' translation)	56	1
402	2017-03-31 17:42:00.523-07	840	12002312_10153812647489349_1228657076199034787_n.jpg	3		32	1
403	2017-03-31 19:17:37.407-07	843	hr	3		41	1
404	2017-04-02 11:00:21.112-07	33	Nsub Magazine Feature	2	Changed lead_in and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
405	2017-04-02 11:02:18.751-07	33	Nsub Magazine Feature	2	Changed lead_in and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
406	2017-04-02 11:10:23.751-07	33	Nsub Magazine Feature	2	Changed lead_in and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	56	1
407	2017-04-02 11:12:17.091-07	34	Collette Warren Spotlight	2	Changed lead_in and tags. Article: 'Collette Warren Spotlight' ('EN' translation)	56	1
408	2017-04-02 15:15:09.622-07	838	12088227_1109046982440361_7924245820193916137_n.jpg	3		32	1
409	2017-04-02 15:15:40.391-07	839	hr	3		41	1
410	2017-04-02 16:03:57.287-07	32	Artist Interview: RALER	2	Changed lead_in and tags. Article: 'Artist Interview: RALER' ('EN' translation)	56	1
411	2017-04-04 15:07:54.536-07	6	NewsBlog / aldryn_newsblog_music	2	Changed template_prefix. NewsBlogConfig: 'NewsBlog / aldryn_newsblog_music' ('EN' translation)	54	1
412	2017-04-04 16:17:33.3-07	4	NewsBlog / aldryn_newsblog_graffiti	2	Changed template_prefix. NewsBlogConfig: 'NewsBlog / aldryn_newsblog_graffiti' ('EN' translation)	54	1
413	2017-04-04 16:45:09.768-07	32	Artist Interview: RALER	2	Changed lead_in and tags. Article: 'Artist Interview: RALER' ('EN' translation)	56	1
414	2017-04-04 17:51:13.512-07	814	div	3		41	1
415	2017-04-04 18:25:05.447-07	25	Lucid Kaos 2015	2	Changed lead_in and tags. Article: 'Lucid Kaos 2015' ('EN' translation)	56	1
416	2017-04-04 18:42:42.584-07	9	lostkawzlifestyle soundcloud	1	Added.	39	1
417	2017-04-04 18:46:46.54-07	803	aldryn_newsblog_music latest articles: 5	3		62	1
418	2017-04-05 09:42:40.507-07	9	NewsBlog / aldryn_newsblog_events	2	Changed template_prefix. NewsBlogConfig: 'NewsBlog / aldryn_newsblog_events' ('EN' translation)	54	1
419	2017-04-06 17:06:20.268-07	855	aldryn_newsblog_events latest articles: 5	3		62	1
420	2017-04-06 17:31:10.896-07	36	Subeatz Ibiza 2015 Review	2	Changed tags and app_config. Article: 'Subeatz Ibiza 2015 Review' ('EN' translation)	56	1
421	2017-04-06 17:33:23.139-07	21	Outlook 2015 Review	2	Changed tags and app_config. Article: 'Outlook 2015 Review' ('EN' translation)	56	1
422	2017-04-06 17:41:25.543-07	856	aldryn_newsblog_music latest articles: 3	3		62	1
423	2017-04-06 17:50:52.793-07	28	Intrigue 13 Year Anniversary Collection	2	Changed is_featured and tags. Article: 'Intrigue 13 Year Anniversary Collection' ('EN' translation)	56	1
424	2017-04-06 17:54:30.162-07	720	aldryn_newsblog_news featured articles: 3	3		61	1
425	2017-04-07 07:41:44.86-07	849	aldryn_newsblog_music featured articles: 3	3		61	1
426	2017-04-07 07:42:11.315-07	858	aldryn_newsblog_graffiti featured articles: 3	3		61	1
427	2017-04-07 07:58:13.033-07	848	aldryn_newsblog_graffiti latest articles: 3	3		62	1
428	2017-04-07 08:19:03.811-07	857	aldryn_newsblog_news featured article	3		61	1
429	2017-04-07 08:24:41.971-07	860	aldryn_newsblog_graffiti featured articles: 2	3		61	1
430	2017-04-07 08:27:50.573-07	861	aldryn_newsblog_graffiti featured articles: 3	3		61	1
431	2017-04-07 08:31:49.048-07	859	aldryn_newsblog_music featured articles: 3	3		61	1
432	2017-04-07 08:49:22.819-07	819	aldryn_newsblog_events latest articles: 3	3		62	1
433	2017-04-07 09:04:53.655-07	853	aldryn_newsblog_gallery latest articles: 3	3		62	1
434	2017-04-07 09:14:55.129-07	866	div	3		41	1
435	2017-04-07 09:15:18.08-07	867	div	3		41	1
436	2017-04-07 16:26:09.614-07	28	Intrigue 13 Year Anniversary Collection	2	Changed is_featured and tags. Article: 'Intrigue 13 Year Anniversary Collection' ('EN' translation)	56	1
437	2017-04-08 09:29:09.078-07	550	div	3		41	1
438	2017-04-08 09:29:22.726-07	561	div	3		41	1
439	2017-04-08 09:34:00.82-07	869	test video	3		40	1
440	2017-04-08 09:58:47.325-07	10	boh curly	1	Added.	39	1
441	2017-04-08 10:10:59.173-07	871	boh curly	3		40	1
442	2017-04-08 10:26:20.346-07	872	boh curly	3		40	1
443	2017-04-08 11:49:46.257-07	28	Intrigue 13 Year Anniversary Collection	2	Changed lead_in and tags. Article: 'Intrigue 13 Year Anniversary Collection' ('EN' translation)	56	1
444	2017-04-08 12:01:50.539-07	26	Redeyes Interview and Guest mix	2	Changed lead_in and tags. Article: 'Redeyes Interview and Guest mix' ('EN' translation)	56	1
445	2017-04-08 12:17:18.7-07	21	Outlook 2015 Review	2	Changed lead_in and tags. Article: 'Outlook 2015 Review' ('EN' translation)	56	1
446	2017-04-08 12:47:59.167-07	36	Subeatz Ibiza 2015 Review	2	Changed lead_in and tags. Article: 'Subeatz Ibiza 2015 Review' ('EN' translation)	56	1
447	2017-04-08 12:54:14.821-07	36	Subeatz Ibiza 2015 Review	2	Changed lead_in and tags. Article: 'Subeatz Ibiza 2015 Review' ('EN' translation)	56	1
448	2017-04-08 13:00:10.901-07	19	Bass Coast 2015 Preview	2	Changed lead_in and tags. Article: 'Bass Coast 2015 Preview' ('EN' translation)	56	1
449	2017-04-08 13:02:04.738-07	27	Rainforest Interview + Guest Mix	2	Changed lead_in and tags. Article: 'Rainforest Interview + Guest Mix' ('EN' translation)	56	1
450	2017-04-08 13:03:00.237-07	38	Gerra and Stone	2	Changed lead_in and tags. Article: 'Gerra and Stone' ('EN' translation)	56	1
451	2017-04-08 13:04:06.333-07	38	Gerra and Stone	2	Changed lead_in and tags. Article: 'Gerra and Stone' ('EN' translation)	56	1
452	2017-04-08 13:05:54.312-07	38	Gerra and Stone	2	Changed lead_in and tags. Article: 'Gerra and Stone' ('EN' translation)	56	1
453	2017-04-08 13:06:40.713-07	38	Gerra and Stone	2	Changed lead_in and tags. Article: 'Gerra and Stone' ('EN' translation)	56	1
454	2017-04-08 13:06:41.173-07	38	Gerra and Stone	2	Changed lead_in and tags. Article: 'Gerra and Stone' ('EN' translation)	56	1
455	2017-04-08 13:07:27.909-07	38	Gerra and Stone	2	Changed lead_in and tags. Article: 'Gerra and Stone' ('EN' translation)	56	1
456	2017-04-08 13:08:00.857-07	38	Gerra and Stone	2	Changed lead_in and tags. Article: 'Gerra and Stone' ('EN' translation)	56	1
457	2017-04-08 13:09:00.277-07	36	Subeatz Ibiza 2015 Review	2	Changed lead_in and tags. Article: 'Subeatz Ibiza 2015 Review' ('EN' translation)	56	1
458	2017-04-08 14:19:18.269-07	874	aldryn_newsblog_graffiti latest articles: 5	3		62	1
459	2017-04-08 15:16:59.383-07	29	News	2		2	1
460	2017-04-08 15:24:25.546-07	854	aldryn_newsblog_events latest articles: 3	3		62	1
461	2017-04-09 08:40:14.874-07	16	next	2	Changed featured_image and tags. Article: 'next' ('EN' translation)	56	1
462	2017-04-09 08:41:27.751-07	17	another	2	Changed featured_image and tags. Article: 'another' ('EN' translation)	56	1
463	2017-04-09 08:47:41.366-07	844	div	3		41	1
464	2017-04-09 09:00:09.681-07	913	aldryn_newsblog_news featured article	3		61	1
465	2017-04-09 09:21:22.461-07	915	aldryn_newsblog_events featured article	3		61	1
466	2017-04-09 11:00:37.171-07	916	aldryn_newsblog_news latest articles: 3	3		62	1
467	2017-04-09 11:10:48.535-07	697	12039122_10153044570346227_2822635877236150703_o-1024x683.jpg	3		32	1
468	2017-04-09 11:21:29.5-07	34	Collette Warren Spotlight	2	Changed lead_in and tags. Article: 'Collette Warren Spotlight' ('EN' translation)	56	1
469	2017-04-09 11:22:43.786-07	25	Lucid Kaos 2015	2	Changed lead_in and tags. Article: 'Lucid Kaos 2015' ('EN' translation)	56	1
470	2017-04-10 07:07:45.95-07	914	aldryn_newsblog_news featured articles: 3	3		61	1
471	2017-04-10 08:32:30.026-07	8	Graffiti	2		2	1
472	2017-04-10 08:45:18.382-07	8	Graffiti	2		2	1
473	2017-04-10 09:01:23.64-07	29	News	2		2	1
474	2017-04-10 09:03:53.534-07	3	newz	2		2	1
475	2017-04-10 21:50:28.441-07	850	lostkawzlifestyle soundcloud	3		40	1
476	2017-04-10 21:50:51.376-07	852	div	3		41	1
477	2017-04-11 18:04:29.205-07	29	News	2		2	1
478	2017-04-11 18:36:42.633-07	15	Music	2		2	1
479	2017-04-11 18:37:38.315-07	9	Gallery	2		2	1
480	2017-04-11 18:37:39.663-07	9	Gallery	2		2	1
481	2017-04-12 17:31:02.239-07	10	About	2		2	1
\.


