271	default	2017-03-27 14:00:40.508-07	Added plugin #735: freestyle-Graff-e1416077148640-205x300.jpg	1
272	default	2017-03-27 14:01:46.307-07	Added plugin #736: life-and-death-768x1024.jpg	1
273	default	2017-03-27 14:02:29.338-07	Added plugin #737: La-Mujer-768x1024.jpg	1
274	default	2017-03-27 14:03:19.52-07	Added plugin #738: 10482199_371061466402931_7957971832443671464_n.jpg	1
275	default	2017-03-27 14:03:24.836-07	Edited plugin #663: Name: Carlos Rodriguez...	1
276	default	2017-03-27 17:14:08.306-07	Changed featured_image and tags. Article: '“The Greatest of Them All” Photography Exhibit' ('EN' translation)	1
277	default	2017-03-27 17:14:26.34-07	Edited plugin #662: "The Greatest of...	1
278	default	2017-03-27 17:16:32.111-07	Edited plugin #665: This month we...	1
279	default	2017-03-27 17:27:23.135-07	Changed featured_image and tags. Article: 'Artist Interview: RALER' ('EN' translation)	1
280	default	2017-03-27 17:27:46.55-07	Changed tags. Article: 'Artist Interview: RALER' ('EN' translation)	1
281	default	2017-03-27 17:29:02.068-07	Added plugin #772: DSCN5269.jpg	1
282	default	2017-03-27 17:29:49.943-07	Added plugin #773: DSCN54582.jpg	1
283	default	2017-03-27 17:32:35.066-07	Added plugin #774: 20130901_1714083.jpg	1
284	default	2017-03-27 17:33:56.016-07	Added plugin #775: 20150325_165334.jpg	1
285	default	2017-03-27 17:35:13.653-07	Edited plugin #665: This month we...	1
286	default	2017-03-27 17:38:28.524-07	Changed tags and app_config. Article: 'Nsub Magazine Feature' ('EN' translation)	1
287	default	2017-03-27 17:39:33.87-07	Changed tags. Article: 'Nsub Magazine Feature' ('EN' translation)	1
288	default	2017-03-27 17:40:38.901-07	Changed is_published, is_featured and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	1
289	default	2017-03-27 17:41:31.444-07	Changed is_published, is_featured and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	1
290	default	2017-03-27 17:42:52.339-07	Changed publishing_date and tags. Article: 'Nsub Magazine Feature' ('EN' translation)	1
